1361423574 2013-02-21 00:12 100
1361424468 2013-02-21 00:27 100
1361425363 2013-02-21 00:42 100
1361426257 2013-02-21 00:57 100
1361427153 2013-02-21 01:12 100
1361428047 2013-02-21 01:27 100
1361428942 2013-02-21 01:42 99
1361429845 2013-02-21 01:57 100
1361430739 2013-02-21 02:12 100
1361431634 2013-02-21 02:27 100
1361432528 2013-02-21 02:42 100
1361433422 2013-02-21 02:57 100
1361434317 2013-02-21 03:11 100
1361435211 2013-02-21 03:26 100
1361436105 2013-02-21 03:41 100
1361437000 2013-02-21 03:56 100
1361437894 2013-02-21 04:11 100
1361438788 2013-02-21 04:26 100
1361439682 2013-02-21 04:41 100
1361440576 2013-02-21 04:56 100
1361441472 2013-02-21 05:11 100
1361442369 2013-02-21 05:26 100
1361443263 2013-02-21 05:41 100
1361444158 2013-02-21 05:55 100
1361445054 2013-02-21 06:10 100
1361445948 2013-02-21 06:25 100
1361446842 2013-02-21 06:40 100
1361447736 2013-02-21 06:55 100
1361448630 2013-02-21 07:10 99
1361449533 2013-02-21 07:25 100
1361450428 2013-02-21 07:40 100
1361451322 2013-02-21 07:55 100
1361452217 2013-02-21 08:10 100
1361453111 2013-02-21 08:25 99
1361454015 2013-02-21 08:40 100
1361454910 2013-02-21 08:55 100
1361455806 2013-02-21 09:10 100
1361456707 2013-02-21 09:25 100
1361457601 2013-02-21 09:40 100
1361458496 2013-02-21 09:54 100
1361459394 2013-02-21 10:09 100
1361460290 2013-02-21 10:24 100
1361461184 2013-02-21 10:39 100
1361462079 2013-02-21 10:54 100
1361462975 2013-02-21 11:09 100
1361463871 2013-02-21 11:24 100
1361464765 2013-02-21 11:39 100
1361465660 2013-02-21 11:54 100
1361466554 2013-02-21 12:09 100
1361467449 2013-02-21 12:24 100
1361468348 2013-02-21 12:39 100
1361469243 2013-02-21 12:54 100
1361470139 2013-02-21 13:08 100
1361471035 2013-02-21 13:23 100
1361471931 2013-02-21 13:38 100
1361472827 2013-02-21 13:53 100
1361473723 2013-02-21 14:08 100
1361474617 2013-02-21 14:23 100
1361475512 2013-02-21 14:38 100
1361476406 2013-02-21 14:53 100
1361477301 2013-02-21 15:08 100
1361478199 2013-02-21 15:23 100
1361479094 2013-02-21 15:38 100
1361479990 2013-02-21 15:53 100
1361480886 2013-02-21 16:08 100
1361481781 2013-02-21 16:23 100
1361482676 2013-02-21 16:37 100
1361483571 2013-02-21 16:52 100
1361484467 2013-02-21 17:07 100
1361485362 2013-02-21 17:22 99
1361486265 2013-02-21 17:37 100
1361487159 2013-02-21 17:52 100
1361488053 2013-02-21 18:07 100
1361488948 2013-02-21 18:22 100
1361489842 2013-02-21 18:37 97
1361490746 2013-02-21 18:52 98
1361491649 2013-02-21 19:07 100
1361492544 2013-02-21 19:22 100
